Data,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_description
2023-01-10 07:00:00,0.0,1.36,0.0,11.13,10.75,8.6,11.26,1029,94,2.27,0.0,98,overcast clouds
2023-01-10 08:00:00,0.394,0.0,0.029,11.18,10.81,9.79,11.26,1029,94,2.35,0.0,85,overcast clouds
2023-01-10 09:00:00,0.212,0.0,0.086,11.51,11.17,10.1,11.82,1029,94,2.56,0.0,78,broken clouds
2023-01-10 10:00:00,0.12,0.0,0.12,11.85,11.57,10.66,12.82,1030,95,2.42,0.0,100,overcast clouds
2023-01-10 11:00:00,0.007,0.0,0.23,12.96,12.79,11.68,13.82,1030,95,3.08,0.0,100,overcast clouds
2023-01-10 12:00:00,0.006,0.0,0.234,13.01,12.85,12.32,14.82,1030,95,3.9,0.33,100,light rain
2023-01-10 13:00:00,0.122,0.0,0.161,13.02,12.83,12.88,14.82,1029,94,4.48,0.27,100,light rain
2023-01-10 14:00:00,0.292,0.0,0.082,13.5,13.36,13.43,14.45,1028,94,4.44,0.57,100,light rain
2023-01-10 15:00:00,0.633,0.0,0.115,13.75,13.63,12.79,14.15,1028,94,4.28,0.46,99,light rain
2023-01-10 16:00:00,0.751,0.0,0.029,13.02,12.86,12.88,14.82,1028,95,4.14,0.34,80,light rain
2023-01-10 17:00:00,0.401,0.0,0.0,13.02,12.83,12.79,14.82,1028,94,3.57,0.32,55,light rain
2023-01-10 18:00:00,0.287,0.0,0.0,13.02,12.83,12.79,14.82,1028,94,3.0,0.16,61,light rain
2023-01-10 19:00:00,0.431,0.0,0.0,12.97,12.78,12.49,13.82,1028,94,3.05,0.11,66,light rain
2023-01-10 20:00:00,1.081,0.0,0.0,12.97,12.78,12.49,13.82,1028,94,3.45,0.12,80,light rain
2023-01-10 21:00:00,0.64,0.0,0.0,13.48,13.29,12.49,13.82,1028,92,3.67,0.23,88,light rain
2023-01-10 22:00:00,0.0,0.866,0.0,13.48,13.26,12.32,13.82,1028,91,3.91,0.14,100,light rain
2023-01-10 23:00:00,0.0,0.582,0.0,13.48,13.26,12.49,13.82,1027,91,4.87,0.71,100,light rain
2023-01-11 00:00:00,0.0,0.364,0.0,13.49,13.3,13.34,13.82,1026,92,5.16,1.22,100,moderate rain
2023-01-11 01:00:00,0.0,0.257,0.0,13.49,13.32,12.79,13.82,1026,93,4.41,2.55,100,moderate rain
2023-01-11 02:00:00,0.0,0.251,0.0,13.49,13.38,12.79,13.82,1026,95,3.47,4.07,100,heavy intensity rain
2023-01-11 03:00:00,0.0,0.266,0.0,12.91,12.74,12.72,13.12,1026,95,3.28,3.79,100,moderate rain
2023-01-11 04:00:00,0.0,0.257,0.0,12.41,12.19,12.23,13.04,1026,95,2.51,1.0,100,light rain
2023-01-11 05:00:00,0.0,0.25,0.0,12.7,12.45,12.01,13.04,1027,93,2.16,0.0,99,overcast clouds
2023-01-11 06:00:00,0.0,0.249,0.0,11.88,11.58,11.68,12.32,1028,94,2.02,0.0,64,broken clouds
2023-01-11 07:00:00,0.0,0.959,0.0,10.67,10.27,9.72,11.93,1029,95,2.35,0.0,25,scattered clouds
2023-01-11 08:00:00,0.298,0.0,0.089,10.62,10.22,9.72,11.21,1030,95,2.69,0.0,38,scattered clouds
2023-01-11 09:00:00,0.461,0.0,0.347,10.71,10.32,10.01,11.38,1031,95,2.32,0.0,9,sky is clear
2023-01-11 10:00:00,0.04,0.0,0.342,11.42,11.1,10.34,13.04,1032,95,1.95,0.0,35,scattered clouds
2023-01-11 11:00:00,0.0,0.0,0.254,12.98,12.68,11.21,14.15,1033,90,2.15,0.0,22,few clouds
2023-01-11 12:00:00,0.0,0.0,0.255,14.08,13.55,12.32,15.26,1032,77,2.53,0.0,24,few clouds
2023-01-11 13:00:00,0.0,0.0,0.252,14.1,13.42,12.88,15.82,1032,71,2.61,0.0,27,scattered clouds
2023-01-11 14:00:00,0.0,0.0,0.246,14.57,13.91,13.43,14.82,1031,70,2.91,0.0,34,scattered clouds
2023-01-11 15:00:00,0.0,0.0,0.248,14.07,13.36,13.43,15.26,1031,70,3.52,0.0,26,scattered clouds
2023-01-11 16:00:00,0.165,0.0,0.074,14.03,13.29,13.43,15.82,1031,69,3.07,0.0,10,sky is clear
2023-01-11 17:00:00,0.307,0.0,0.0,13.44,12.75,12.72,13.6,1032,73,2.35,0.0,3,sky is clear
2023-01-11 18:00:00,0.398,0.0,0.0,11.78,11.1,10.72,12.49,1032,80,2.2,0.0,0,sky is clear
2023-01-11 19:00:00,0.386,0.0,0.0,11.18,10.52,9.71,11.77,1032,83,1.79,0.0,9,sky is clear
2023-01-11 20:00:00,0.358,0.0,0.0,10.14,9.48,8.6,11.21,1033,87,1.95,0.0,96,overcast clouds
2023-01-11 21:00:00,0.428,0.0,0.0,9.54,8.79,7.57,11.21,1033,89,1.85,0.0,96,overcast clouds
2023-01-11 22:00:00,0.0,0.358,0.0,9.42,9.09,6.93,10.66,1033,90,1.41,0.0,98,overcast clouds
2023-01-11 23:00:00,0.0,0.356,0.0,9.39,8.86,6.38,10.1,1033,89,1.59,0.0,98,overcast clouds
2023-01-12 00:00:00,0.0,0.423,0.0,8.8,8.34,5.82,9.54,1033,91,1.45,0.0,98,overcast clouds
2023-01-12 01:00:00,0.0,0.253,0.0,8.77,8.77,5.26,9.04,1033,91,1.2,0.0,78,broken clouds
2023-01-12 02:00:00,0.0,0.251,0.0,8.83,8.83,4.71,9.04,1033,92,1.2,0.0,98,overcast clouds
2023-01-12 03:00:00,0.0,0.288,0.0,7.76,7.76,4.71,7.93,1032,92,1.25,0.0,100,overcast clouds
2023-01-12 04:00:00,0.0,0.271,0.0,7.76,7.23,4.15,7.93,1032,92,1.39,0.0,100,overcast clouds
2023-01-12 05:00:00,0.0,0.255,0.0,7.88,7.31,4.71,7.93,1031,92,1.43,0.0,100,overcast clouds
2023-01-12 06:00:00,0.0,0.291,0.0,7.84,6.99,4.71,7.93,1031,94,1.68,0.0,100,overcast clouds
2023-01-12 07:00:00,0.0,1.006,0.0,7.36,6.29,6.72,7.37,1031,94,1.82,0.0,100,overcast clouds
2023-01-12 08:00:00,0.306,0.0,0.06,6.8,5.71,4.15,6.82,1031,93,1.76,0.0,100,overcast clouds
2023-01-12 09:00:00,0.09,0.0,0.188,7.33,6.46,4.71,7.37,1032,93,1.63,0.0,100,overcast clouds
2023-01-12 10:00:00,0.055,0.0,0.236,8.47,7.73,7.72,8.48,1032,92,1.66,0.0,100,overcast clouds
2023-01-12 11:00:00,0.081,0.0,0.183,10.68,10.1,8.72,10.7,1032,88,1.5,0.0,100,overcast clouds
2023-01-12 12:00:00,0.113,0.0,0.168,10.69,10.03,9.54,10.7,1032,85,1.42,0.0,98,overcast clouds
2023-01-12 13:00:00,0.101,0.0,0.193,11.2,10.6,9.79,11.26,1031,85,1.75,0.0,100,overcast clouds
2023-01-12 14:00:00,0.586,0.0,0.132,11.28,10.71,10.01,12.01,1030,86,2.19,0.0,100,overcast clouds
2023-01-12 15:00:00,0.311,0.0,0.084,11.78,11.21,10.66,11.82,1030,84,2.55,0.0,85,overcast clouds
2023-01-12 16:00:00,0.29,0.0,0.021,11.29,10.72,10.66,11.82,1030,86,2.58,0.0,100,overcast clouds
2023-01-12 17:00:00,0.992,0.0,0.0,11.29,10.75,10.66,11.82,1030,87,1.71,0.0,100,overcast clouds
2023-01-12 18:00:00,0.646,0.0,0.0,10.79,10.17,10.66,11.82,1030,86,1.78,0.0,100,overcast clouds
2023-01-12 19:00:00,0.488,0.0,0.0,10.79,10.17,10.34,11.82,1030,86,1.82,0.0,98,overcast clouds
2023-01-12 20:00:00,0.557,0.0,0.0,10.79,10.14,10.34,11.82,1030,85,1.65,0.0,100,overcast clouds
2023-01-12 21:00:00,0.858,0.0,0.0,10.69,10.16,9.79,10.82,1030,90,1.59,0.0,94,overcast clouds
2023-01-12 22:00:00,0.0,0.43,0.0,9.71,9.21,9.23,10.82,1030,93,1.61,0.0,94,overcast clouds
2023-01-12 23:00:00,0.0,0.336,0.0,10.2,9.65,9.79,10.82,1030,91,1.56,0.0,92,overcast clouds
2023-01-13 00:00:00,0.0,0.258,0.0,10.19,9.64,9.54,10.82,1030,91,1.59,0.0,99,overcast clouds
2023-01-13 01:00:00,0.0,0.311,0.0,10.1,9.52,9.54,10.15,1030,90,1.51,0.0,97,overcast clouds
2023-01-13 02:00:00,0.0,0.286,0.0,9.98,9.55,8.04,10.15,1029,90,1.57,0.0,99,overcast clouds
2023-01-13 03:00:00,0.0,0.303,0.0,10.09,9.48,8.9,10.15,1029,89,1.66,0.0,84,broken clouds
2023-01-13 04:00:00,0.0,0.316,0.0,10.17,9.57,8.9,10.82,1029,89,1.76,0.0,77,broken clouds
2023-01-13 05:00:00,0.0,0.285,0.0,10.65,10.07,8.99,10.82,1029,88,1.72,0.0,81,broken clouds
2023-01-13 06:00:00,0.0,1.568,0.0,10.08,9.44,8.9,10.15,1029,88,2.06,0.0,83,broken clouds
2023-01-13 07:00:00,0.0,0.874,0.0,10.52,9.87,8.04,10.7,1029,86,2.08,0.0,83,broken clouds
2023-01-13 08:00:00,0.418,0.0,0.029,10.52,9.93,8.04,10.7,1030,88,2.09,0.0,86,overcast clouds
2023-01-13 09:00:00,0.221,0.0,0.081,11.0,10.4,8.43,11.26,1030,86,2.45,0.0,97,overcast clouds
2023-01-13 10:00:00,0.174,0.0,0.148,11.7,11.17,8.99,11.82,1030,86,2.25,0.0,84,broken clouds
2023-01-13 11:00:00,0.051,0.0,0.249,12.48,12.0,11.93,13.82,1030,85,2.37,0.0,76,broken clouds
2023-01-13 12:00:00,0.078,0.0,0.23,13.11,12.64,12.93,14.82,1030,83,1.99,0.0,86,overcast clouds
2023-01-13 13:00:00,0.0,0.0,0.324,13.35,12.88,12.32,15.01,1030,82,1.93,0.0,95,overcast clouds
2023-01-13 14:00:00,0.228,0.0,0.33,14.12,13.7,12.88,15.82,1028,81,2.24,0.0,99,overcast clouds
2023-01-13 15:00:00,0.014,0.0,0.324,14.08,13.66,12.88,15.57,1028,81,2.15,0.0,96,overcast clouds
2023-01-13 16:00:00,0.284,0.0,0.075,14.07,13.65,12.88,14.82,1028,81,1.54,0.0,89,overcast clouds
2023-01-13 17:00:00,0.352,0.0,0.0,14.01,13.63,13.34,14.15,1028,83,1.24,0.0,96,overcast clouds
2023-01-13 18:00:00,0.481,0.0,0.0,12.79,12.34,11.72,12.93,1028,85,1.39,0.0,98,overcast clouds
2023-01-13 19:00:00,1.284,0.0,0.0,12.3,11.86,11.68,12.37,1029,87,1.62,0.0,100,overcast clouds
2023-01-13 20:00:00,0.919,0.0,0.0,11.86,11.43,10.26,12.82,1029,89,1.79,0.0,100,overcast clouds
2023-01-13 21:00:00,0.517,0.0,0.0,11.85,11.44,9.71,12.82,1029,90,1.89,0.0,100,overcast clouds
2023-01-13 22:00:00,0.0,0.528,0.0,12.32,11.96,9.71,12.82,1029,90,2.14,0.0,98,overcast clouds
2023-01-13 23:00:00,0.0,1.154,0.0,12.26,11.87,10.66,12.37,1028,89,2.16,0.0,100,overcast clouds
2023-01-14 00:00:00,0.0,0.353,0.0,12.35,11.96,10.66,12.82,1028,89,2.32,0.0,100,overcast clouds
2023-01-14 01:00:00,0.0,0.273,0.0,12.35,11.96,10.66,12.82,1028,89,2.7,0.0,100,overcast clouds
2023-01-14 02:00:00,0.0,0.3,0.0,11.87,11.49,10.66,12.82,1027,91,2.86,0.17,100,light rain
2023-01-14 03:00:00,0.0,0.302,0.0,11.28,10.89,10.57,12.01,1027,93,2.58,0.23,100,light rain
2023-01-14 04:00:00,0.0,0.277,0.0,11.29,10.93,10.66,12.01,1027,94,2.31,0.22,100,light rain
2023-01-14 05:00:00,0.0,1.467,0.0,11.3,10.94,11.12,12.57,1027,94,2.22,0.22,100,light rain
2023-01-14 06:00:00,0.0,1.067,0.0,11.39,11.07,11.12,12.82,1027,95,1.94,0.23,100,light rain
2023-01-14 07:00:00,0.0,0.303,0.0,11.79,11.51,11.12,12.01,1027,95,1.95,0.14,100,light rain
2023-01-14 08:00:00,0.674,0.0,0.005,12.28,12.04,11.21,12.37,1027,95,2.06,0.15,100,light rain
2023-01-14 09:00:00,0.225,0.0,0.076,12.37,12.14,11.21,12.82,1027,95,2.96,0.13,100,light rain
2023-01-14 10:00:00,0.984,0.0,0.214,12.88,12.7,11.77,13.12,1027,95,3.93,0.25,100,light rain
2023-01-14 11:00:00,1.013,0.0,0.108,12.91,12.74,12.32,12.93,1027,95,4.4,0.19,100,light rain
2023-01-14 12:00:00,2.596,0.0,0.114,13.43,13.28,12.32,13.48,1026,94,5.66,0.2,100,light rain
2023-01-14 13:00:00,1.002,0.0,0.204,13.43,13.23,12.72,14.79,1026,92,5.25,0.23,100,light rain
2023-01-14 14:00:00,1.299,0.0,0.151,13.4,13.2,12.32,14.79,1025,92,5.75,0.22,100,light rain
2023-01-14 15:00:00,0.568,0.0,0.09,13.41,13.26,12.72,14.23,1025,94,5.5,0.15,99,light rain
2023-01-14 16:00:00,0.739,0.0,0.028,13.01,12.82,12.79,14.23,1025,94,4.72,0.0,97,overcast clouds
2023-01-14 17:00:00,1.199,0.0,0.0,13.01,12.79,12.79,13.82,1025,93,4.33,0.0,100,overcast clouds
2023-01-14 18:00:00,0.579,0.0,0.0,12.91,12.68,12.23,13.6,1025,93,4.21,0.0,97,overcast clouds
2023-01-14 19:00:00,0.567,0.0,0.0,12.91,12.66,12.23,12.93,1024,92,4.45,0.29,98,light rain
2023-01-14 20:00:00,0.435,0.0,0.0,12.87,12.64,11.38,13.68,1024,93,4.69,0.29,100,light rain
2023-01-14 21:00:00,0.449,0.0,0.0,12.91,12.66,12.23,13.04,1024,92,5.03,0.24,99,light rain
2023-01-14 22:00:00,0.0,0.445,0.0,12.9,12.67,12.23,13.12,1024,93,4.62,0.26,100,light rain
2023-01-14 23:00:00,0.0,0.461,0.0,12.98,12.79,12.23,13.82,1024,94,4.96,0.62,100,light rain
2023-01-15 00:00:00,0.0,0.317,0.0,12.98,12.76,12.23,13.82,1024,93,5.21,1.09,100,moderate rain
2023-01-15 01:00:00,0.0,0.293,0.0,13.39,13.24,12.32,13.6,1023,94,4.5,0.96,100,light rain
2023-01-15 02:00:00,0.0,0.286,0.0,12.73,12.54,10.72,13.04,1023,95,4.12,0.36,100,light rain
2023-01-15 03:00:00,0.0,1.485,0.0,10.7,10.28,10.01,10.9,1024,94,5.69,0.22,100,light rain
2023-01-15 04:00:00,0.0,0.305,0.0,9.72,7.13,9.45,10.82,1025,94,5.28,0.15,99,light rain
2023-01-15 05:00:00,0.0,0.296,0.0,9.14,7.13,8.68,10.1,1025,91,3.62,0.13,85,light rain
2023-01-15 06:00:00,0.0,0.265,0.0,8.65,7.0,8.12,10.1,1026,90,2.82,0.0,25,scattered clouds
2023-01-15 07:00:00,0.0,0.301,0.0,8.54,6.76,7.57,9.54,1027,90,2.99,0.0,29,scattered clouds
2023-01-15 08:00:00,0.188,0.0,0.106,7.92,6.44,7.57,8.04,1028,90,2.4,0.0,31,scattered clouds
2023-01-15 09:00:00,0.0,0.0,0.364,8.43,7.16,7.01,8.99,1028,86,2.24,0.0,20,few clouds
2023-01-15 10:00:00,0.686,0.0,0.665,9.08,7.93,8.9,10.26,1030,81,2.24,0.0,31,scattered clouds
2023-01-15 11:00:00,0.371,0.0,0.402,10.2,9.18,9.23,10.82,1030,73,2.39,0.0,23,few clouds
2023-01-15 12:00:00,1.431,0.0,0.674,10.68,9.58,9.54,11.38,1030,68,3.28,0.0,45,scattered clouds
2023-01-15 13:00:00,0.673,0.0,0.506,10.8,9.58,9.79,11.93,1029,63,4.17,0.0,58,broken clouds
2023-01-15 14:00:00,0.029,0.0,0.29,10.81,9.7,10.34,11.93,1029,67,4.97,0.0,66,broken clouds
2023-01-15 15:00:00,0.754,0.0,0.328,10.81,9.8,9.79,11.93,1028,71,4.46,0.0,62,broken clouds
2023-01-15 16:00:00,0.405,0.0,0.099,10.71,9.72,10.66,11.38,1028,72,4.25,0.0,65,broken clouds
2023-01-15 17:00:00,0.713,0.0,0.0,9.73,8.18,9.23,10.82,1028,73,3.01,0.0,100,overcast clouds
2023-01-15 18:00:00,0.672,0.0,0.0,9.2,7.89,8.04,10.82,1028,79,2.48,0.0,100,overcast clouds
2023-01-15 19:00:00,0.754,0.0,0.0,8.7,7.28,8.04,10.82,1028,81,2.51,0.0,100,overcast clouds
2023-01-15 20:00:00,0.822,0.0,0.0,8.78,6.87,7.49,11.82,1027,85,3.3,0.12,100,light rain
2023-01-15 21:00:00,0.653,0.0,0.0,8.78,6.53,7.49,11.82,1027,90,3.95,0.15,100,light rain
2023-01-15 22:00:00,0.0,0.597,0.0,8.81,5.88,8.04,11.82,1026,91,5.57,0.11,100,light rain
2023-01-15 23:00:00,0.0,0.639,0.0,9.3,6.37,8.6,11.82,1026,94,5.96,0.25,100,light rain
2023-01-16 00:00:00,0.0,0.747,0.0,9.41,6.27,9.04,12.82,1025,94,6.7,0.44,98,light rain
2023-01-16 01:00:00,0.0,0.556,0.0,9.91,6.9,9.59,12.82,1024,95,6.75,0.74,100,light rain
2023-01-16 02:00:00,0.0,0.604,0.0,10.9,10.53,10.7,12.82,1022,95,6.99,1.08,100,moderate rain
2023-01-16 03:00:00,0.0,0.813,0.0,10.82,10.44,10.7,11.82,1022,95,7.53,0.97,100,light rain
2023-01-16 04:00:00,0.0,0.504,0.0,11.4,11.08,10.9,12.82,1021,95,8.01,0.83,99,light rain
2023-01-16 05:00:00,0.0,0.49,0.0,11.39,11.07,10.9,12.82,1021,95,8.21,0.84,100,light rain
2023-01-16 06:00:00,0.0,0.472,0.0,11.49,11.18,10.9,13.82,1020,95,8.09,0.57,100,light rain
2023-01-16 07:00:00,0.0,1.364,0.0,11.03,10.67,10.7,13.82,1020,95,7.16,0.7,100,light rain
2023-01-16 08:00:00,0.369,0.0,0.0,11.51,11.2,10.9,13.82,1019,95,7.49,1.0,99,light rain
2023-01-16 09:00:00,0.271,0.0,0.013,11.42,11.1,11.26,12.82,1019,95,7.39,1.17,100,moderate rain
2023-01-16 10:00:00,0.243,0.0,0.068,12.0,11.74,11.45,13.82,1019,95,7.6,0.81,98,light rain
2023-01-16 11:00:00,0.251,0.0,0.089,12.03,11.77,11.82,13.82,1019,95,7.62,0.66,99,light rain
2023-01-16 12:00:00,0.687,0.0,0.095,12.5,12.31,12.01,13.82,1018,96,8.37,0.64,100,light rain
2023-01-16 13:00:00,0.222,0.0,0.071,12.52,12.33,12.01,13.82,1017,96,8.84,0.97,99,light rain
2023-01-16 14:00:00,0.228,0.0,0.029,12.5,12.31,12.23,13.82,1015,96,8.98,1.49,100,moderate rain
2023-01-16 15:00:00,0.306,0.0,0.004,12.01,11.77,11.82,13.82,1015,96,9.56,1.06,100,moderate rain
2023-01-16 16:00:00,0.283,0.0,0.0,12.4,12.2,12.01,12.82,1014,96,9.17,0.81,100,light rain
2023-01-16 17:00:00,0.504,0.0,0.0,11.93,11.69,11.82,12.82,1013,96,9.25,0.99,100,light rain
2023-01-16 18:00:00,1.494,0.0,0.0,12.01,11.77,11.82,13.82,1012,96,9.34,0.86,100,light rain
2023-01-16 19:00:00,0.637,0.0,0.0,11.93,11.69,11.45,12.82,1012,96,8.98,1.2,100,moderate rain
2023-01-16 20:00:00,0.465,0.0,0.0,12.01,11.77,11.45,13.82,1011,96,9.12,1.35,100,moderate rain
2023-01-16 21:00:00,0.48,0.0,0.0,12.01,11.77,11.82,13.82,1010,96,8.54,1.9,100,moderate rain
2023-01-16 22:00:00,0.0,0.729,0.0,11.91,11.66,11.68,12.82,1009,96,10.32,2.69,100,moderate rain
2023-01-16 23:00:00,0.0,0.517,0.0,12.39,12.19,11.68,12.82,1009,96,9.53,2.13,100,moderate rain
2023-01-17 00:00:00,0.0,0.512,0.0,12.5,12.31,12.23,13.82,1008,96,9.48,2.7,100,moderate rain
2023-01-17 01:00:00,0.0,0.562,0.0,12.5,12.31,12.23,13.82,1008,96,9.38,1.42,63,moderate rain
2023-01-17 02:00:00,0.0,0.264,0.0,11.54,11.26,10.34,13.82,1007,96,8.24,0.34,80,light rain
2023-01-17 03:00:00,0.0,0.305,0.0,11.51,11.22,10.9,13.82,1007,96,7.73,0.38,47,light rain
2023-01-17 04:00:00,0.0,0.263,0.0,11.5,11.13,10.34,13.82,1007,93,7.71,0.33,56,light rain
2023-01-17 05:00:00,0.0,0.279,0.0,10.89,10.46,8.68,12.82,1008,93,7.54,0.42,57,light rain
2023-01-17 06:00:00,0.0,0.275,0.0,9.91,6.81,8.68,12.82,1008,87,7.05,0.52,58,light rain
2023-01-17 07:00:00,0.0,1.006,0.0,9.15,5.86,9.04,10.82,1009,93,6.95,0.46,65,light rain
2023-01-17 08:00:00,0.461,0.0,0.012,8.74,5.33,7.57,10.82,1009,90,6.98,0.65,61,light rain
2023-01-17 09:00:00,0.222,0.0,0.122,8.33,4.77,7.01,11.82,1010,93,7.08,0.79,70,light rain
2023-01-17 10:00:00,0.284,0.0,0.115,8.34,5.04,7.57,11.82,1009,93,6.27,0.62,77,light rain
2023-01-17 11:00:00,0.276,0.0,0.145,8.74,5.24,7.57,10.82,1010,91,7.26,0.32,56,light rain
2023-01-17 12:00:00,0.139,0.0,0.267,8.73,5.01,8.12,10.82,1009,93,8.04,0.42,68,light rain
2023-01-17 13:00:00,0.6,0.0,0.233,8.66,5.04,7.57,10.26,1009,90,7.61,0.32,56,light rain
2023-01-17 14:00:00,0.169,0.0,0.178,8.71,5.03,7.57,10.82,1008,87,7.86,1.25,67,moderate rain
2023-01-17 15:00:00,0.431,0.0,0.093,8.13,4.34,7.57,9.82,1008,90,7.66,0.79,56,light rain
2023-01-17 16:00:00,0.337,0.0,0.058,7.14,3.45,6.45,9.82,1008,91,6.46,0.48,59,light rain
2023-01-17 17:00:00,0.364,0.0,0.002,6.96,2.93,5.9,8.43,1008,92,7.3,1.21,71,moderate rain
2023-01-17 18:00:00,2.341,0.0,0.0,7.01,3.09,5.9,8.82,1008,89,7.01,0.39,64,light rain
2023-01-17 19:00:00,0.543,0.0,0.0,7.01,3.28,5.34,8.82,1009,91,6.47,0.33,62,light rain
2023-01-17 20:00:00,0.65,0.0,0.0,6.35,2.43,6.26,7.82,1009,91,6.47,0.36,57,light rain
2023-01-17 21:00:00,0.372,0.0,0.0,5.98,1.91,4.79,8.82,1010,92,6.61,0.48,65,light rain
2023-01-17 22:00:00,0.0,0.357,0.0,6.0,2.36,4.79,8.82,1010,92,5.51,0.19,75,light rain
2023-01-17 23:00:00,0.0,0.447,0.0,4.85,0.91,4.23,6.82,1010,93,5.51,0.18,99,light rain
2023-01-18 00:00:00,0.0,0.277,0.0,5.07,0.82,4.15,9.82,1010,92,6.42,0.89,91,light rain
2023-01-18 01:00:00,0.0,0.272,0.0,4.52,0.44,4.04,8.82,1010,93,5.64,0.98,91,light rain
2023-01-18 02:00:00,0.0,0.314,0.0,5.01,1.1,4.15,8.82,1011,93,5.55,0.13,84,light rain
2023-01-18 03:00:00,0.0,0.279,0.0,5.38,1.86,3.6,7.82,1012,93,4.89,0.67,65,light rain
2023-01-18 04:00:00,0.0,0.313,0.0,4.9,1.6,3.6,7.82,1012,93,4.24,0.24,65,light rain
2023-01-18 05:00:00,0.0,0.283,0.0,5.37,2.34,3.04,7.82,1013,93,3.96,0.34,66,light rain
2023-01-18 06:00:00,0.0,0.296,0.0,5.2,2.72,4.15,5.82,1014,92,3.03,0.11,61,light rain
2023-01-18 07:00:00,0.0,0.957,0.0,4.72,2.56,4.23,5.82,1015,90,2.51,0.0,74,broken clouds
2023-01-18 08:00:00,0.358,0.0,0.088,4.72,2.78,4.23,5.82,1016,90,2.27,0.0,60,broken clouds
2023-01-18 09:00:00,1.317,0.0,0.363,4.72,2.85,4.23,5.82,1017,92,2.19,0.0,58,broken clouds
2023-01-18 10:00:00,0.05,0.0,0.331,6.36,4.68,5.34,7.82,1018,89,2.3,0.0,57,broken clouds
2023-01-18 11:00:00,0.047,0.0,0.343,7.48,5.34,6.45,8.82,1019,85,3.22,0.0,80,broken clouds
2023-01-18 12:00:00,0.228,0.0,0.472,7.89,5.98,6.77,8.12,1019,81,2.99,0.11,79,light rain
2023-01-18 13:00:00,0.9,0.0,0.543,8.56,6.46,6.77,9.82,1019,76,3.56,0.18,77,light rain
2023-01-18 14:00:00,1.591,0.0,0.41,8.11,5.5,6.45,9.82,1019,81,4.37,0.16,80,light rain
2023-01-18 15:00:00,0.145,0.0,0.212,7.62,4.67,7.01,9.82,1019,88,4.87,0.0,50,scattered clouds
2023-01-18 16:00:00,0.314,0.0,0.063,8.14,5.18,7.57,9.82,1020,80,5.21,0.0,42,scattered clouds
2023-01-18 17:00:00,0.41,0.0,0.0,6.95,3.68,6.12,8.04,1021,85,5.21,0.0,46,scattered clouds
2023-01-18 18:00:00,2.845,0.0,0.0,6.32,3.28,5.57,6.93,1022,88,4.38,0.0,30,scattered clouds
2023-01-18 19:00:00,2.037,0.0,0.0,6.3,3.77,5.26,6.82,1023,88,3.46,0.0,29,scattered clouds
2023-01-18 20:00:00,0.498,0.0,0.0,5.73,3.2,5.01,6.77,1023,88,3.27,0.0,13,few clouds
2023-01-18 21:00:00,0.404,0.0,0.0,5.12,2.96,3.6,6.21,1024,90,2.6,0.0,13,few clouds
2023-01-18 22:00:00,0.0,0.38,0.0,5.19,2.58,5.15,5.82,1024,90,3.22,0.0,21,few clouds
2023-01-18 23:00:00,0.0,0.422,0.0,4.66,2.7,4.45,5.82,1025,91,2.28,0.0,20,few clouds
2023-01-19 00:00:00,0.0,0.435,0.0,4.6,2.73,4.45,5.1,1024,91,2.17,0.0,25,scattered clouds
2023-01-19 01:00:00,0.0,0.422,0.0,4.04,2.14,3.72,5.1,1025,91,2.1,0.0,43,scattered clouds
2023-01-19 02:00:00,0.0,0.478,0.0,4.03,2.56,3.72,4.54,1025,92,1.72,0.0,52,broken clouds
2023-01-19 03:00:00,0.0,0.379,0.0,4.1,2.63,3.68,4.82,1025,92,1.73,0.0,65,broken clouds
2023-01-19 04:00:00,0.0,0.269,0.0,4.1,2.41,3.34,4.82,1025,93,1.92,0.0,83,broken clouds
2023-01-19 05:00:00,0.0,0.263,0.0,4.11,2.76,3.68,4.82,1025,93,1.63,0.0,95,overcast clouds
2023-01-19 06:00:00,0.0,0.254,0.0,4.61,3.52,4.23,4.82,1024,93,1.49,0.0,99,overcast clouds
2023-01-19 07:00:00,0.0,0.677,0.0,4.61,3.42,4.23,4.82,1025,93,1.56,0.31,97,light rain
2023-01-19 08:00:00,0.301,0.0,0.022,5.11,3.92,4.45,5.34,1025,94,1.62,0.56,96,light rain
2023-01-19 09:00:00,0.649,0.0,0.087,5.2,3.55,5.01,5.9,1025,94,2.05,0.31,85,light rain
2023-01-19 10:00:00,0.164,0.0,0.119,6.31,4.73,6.26,7.57,1025,95,2.17,0.39,91,light rain
2023-01-19 11:00:00,0.14,0.0,0.15,7.45,5.14,5.26,8.82,1025,95,3.51,0.3,100,light rain
2023-01-19 12:00:00,0.186,0.0,0.124,8.29,5.74,7.93,11.82,1023,95,4.33,0.57,100,light rain
2023-01-19 13:00:00,0.158,0.0,0.126,9.26,6.58,8.43,11.82,1023,95,5.22,1.06,100,moderate rain
2023-01-19 14:00:00,0.256,0.0,0.05,9.87,7.05,8.99,12.82,1021,96,6.07,1.53,100,moderate rain
2023-01-19 15:00:00,0.376,0.0,0.021,10.77,10.41,9.54,11.82,1020,96,6.61,1.6,100,moderate rain
2023-01-19 16:00:00,0.383,0.0,0.0,11.37,11.07,10.1,12.82,1020,96,7.34,1.61,100,moderate rain
